Number of rows,Number of columns,Number of iterations
12,3,2329
12,3,2795
12,3,2211
12,3,2446
12,3,833
12,3,2564
12,3,756
12,3,3063
12,3,2032
12,3,2914
12,3,1475
12,3,2487
12,3,2566
12,3,2973
12,3,1600
12,3,3353
12,3,2539
12,3,2747
12,3,2002
12,3,2687
12,3,1856
12,3,2659
12,3,3336
12,3,2057
12,3,3241
12,3,2911
12,3,1162
12,3,2580
12,3,3023
12,3,2411
12,3,2764
12,3,1579
12,3,2625
12,3,2319
12,3,2440
12,3,3359
12,3,3062
12,3,3033
12,3,728
12,3,935
12,3,2756
12,3,811
12,3,2824
12,3,1383
12,3,3229
12,3,2937
12,3,2227
12,3,2729
12,3,2475
12,3,3195
12,3,2817
12,3,2470
12,3,3269
12,3,2204
12,3,2993
12,3,2409
12,3,2420
12,3,3136
12,3,1848
12,3,2492
12,3,3225
12,3,2689
12,3,3126
12,3,2938
12,3,2561
12,3,3114
12,3,835
12,3,1716
12,3,3457
12,3,2870
12,3,2194
12,3,3484
12,4,3965
12,4,4626
12,4,3929
12,4,4806
12,4,3868
12,4,4103
12,4,3434
12,4,2782
12,4,4265
12,4,4310
12,4,4023
12,4,3707
12,4,3400
12,4,872
12,4,4118
12,4,2433
12,4,4392
12,4,2952
12,4,4159
12,4,2798
12,4,3050
12,4,3501
12,4,3119
12,4,4318
12,4,1764
12,4,3220
12,4,1277
12,4,4785
12,4,3873
12,4,3441
12,4,2709
12,4,3622
12,4,2493
12,4,2016
12,4,4370
12,4,1873
12,4,3335
12,4,1061
12,4,4379
12,4,2762
12,4,4841
12,4,1734
12,4,2409
12,4,3108
12,4,2497
12,4,4551
12,4,4353
12,4,1910
12,4,2311
12,4,3922
12,4,4308
12,4,3487
12,4,3478
12,4,2538
12,4,1812
12,4,4774
12,4,699
12,4,3962
12,4,4145
12,4,2170
12,4,2429
12,4,2689
12,4,1336
12,4,3323
12,4,4244
12,4,3491
12,4,4186
12,4,3742
12,4,3811
12,4,4035
12,4,3230
12,4,1783
12,4,3133
12,4,1627
12,4,2643
12,4,4648
12,4,2721
12,4,3450
12,4,4686
12,4,4081
12,4,3818
12,4,1075
12,4,2840
12,4,2307
12,4,3513
12,4,4021
12,4,4151
12,4,3343
12,4,3588
12,4,4581
12,4,3508
12,4,4655
12,4,1451
12,4,2042
12,4,1080
12,4,3600
12,4,3444
12,4,1859
12,4,2603
12,4,4987
12,5,5601
12,5,2868
12,5,1582
12,5,4892
12,5,3025
12,5,5076
12,5,4558
12,5,4715
12,5,5239
12,5,4633
12,5,1772
12,5,4094
12,5,1371
12,5,3568
12,5,910
12,5,5737
12,5,5495
12,5,3241
12,5,4921
12,5,4968
12,5,5586
12,5,5903
12,5,2961
12,5,4884
12,5,4379
12,5,3673
12,5,5032
12,5,5675
12,5,4934
12,5,3448
12,5,2374
12,5,4835
12,5,4353
12,5,2495
12,5,3567
12,5,801
12,5,4940
12,5,5290
12,5,1552
12,5,4119
12,5,3652
12,5,1685
12,5,3411
12,5,3898
12,5,4288
12,5,1171
12,5,2387
12,5,5161
12,5,4557
12,5,1271
12,5,2517
12,5,4948
12,5,4568
12,5,3002
12,5,3537
12,5,4292
12,5,4202
12,5,4114
12,5,4327
12,5,5095
12,5,1159
12,5,3161
12,5,3836
12,5,5041
12,5,3665
12,5,3621
12,5,4974
12,5,5163
12,5,5230
12,5,4569
12,5,4028
12,5,5067
12,5,4611
12,5,5238
12,5,4350
12,5,3929
12,5,3409
12,5,2376
12,5,1787
12,5,4540
12,5,3267
12,5,2135
12,5,2894
12,5,4406
12,5,2768
12,5,4786
12,5,5437
12,5,4576
12,5,6017
12,5,5668
12,5,4667
12,5,3533
12,5,3581
12,5,3516
12,5,4771
12,5,4250
12,5,5269
12,5,4127
12,5,4820
12,5,5631
12,6,5566
12,6,6264
12,6,5664
12,6,5287
12,6,6327
12,6,5209
12,6,7031
12,6,6834
12,6,5854
12,6,6804
12,6,5766
12,6,5964
12,6,4587
12,6,3551
12,6,5109
12,6,4983
12,6,5136
12,6,4830
12,6,3089
12,6,4922
12,6,3188
12,6,5469
12,6,2403
12,6,3957
12,6,4971
12,6,5940
12,6,5911
12,6,5973
12,6,3677
12,6,5007
12,6,4307
12,6,5037
12,6,6155
12,6,4413
12,6,3017
12,6,6681
12,6,4904
12,6,5523
12,6,6508
12,6,5146
12,6,4867
12,6,5845
12,6,4660
12,6,3929
12,6,4615
12,6,6102
12,6,3572
12,6,3998
12,6,6047
12,6,6309
12,6,3058
12,6,2844
12,6,5345
12,6,6773
12,6,5330
12,6,3299
12,6,1816
12,6,5473
12,6,3723
12,6,3036
12,6,5589
12,6,1584
12,6,4841
12,6,6093
12,6,2882
12,6,5474
12,6,4018
12,6,4558
12,6,3439
12,6,2313
12,6,3041
12,6,6634
12,6,1733
12,6,5144
12,6,5013
12,6,5565
12,6,5718
12,6,4501
12,6,6683
12,6,5911
12,6,4836
12,6,5029
12,6,6688
12,6,4718
12,6,3904
12,6,5543
12,6,6027
12,6,3281
12,6,2004
12,6,5660
12,6,3374
12,6,5138
12,6,5288
12,6,5544
12,6,3806
12,6,3933
12,6,5649
12,6,2303
12,6,1422
12,6,5110
12,7,1824
12,7,6832
12,7,8835
12,7,4318
12,7,5901
12,7,4192
12,7,6381
12,7,7508
12,7,2736
12,7,7990
12,7,2074
12,7,4661
12,7,4783
12,7,4842
12,7,8780
12,7,6043
12,7,6846
12,7,5621
12,7,4959
12,7,7699
12,7,7711
12,7,5342
12,7,2127
12,7,7453
12,7,6199
12,7,5331
12,7,7084
12,7,6321
12,7,5567
12,7,8209
12,7,5671
12,7,7315
12,7,8223
12,7,2806
12,7,6709
12,7,7825
12,7,6289
12,7,4604
12,7,4354
12,7,6898
12,7,5836
12,7,7509
12,7,7897
12,7,5948
12,7,6198
12,7,5997
12,7,2530
12,7,2513
12,7,5511
12,7,6112
12,7,3372
12,7,7025
12,7,7059
12,7,6798
12,7,5359
12,7,7092
12,7,5096
12,7,5919
12,7,4003
12,7,2840
12,7,7626
12,7,4409
12,7,7790
12,7,7044
12,7,7101
12,7,6093
12,7,5615
12,7,7200
12,7,6395
12,7,2715
12,7,6588
12,7,2286
12,7,4268
12,7,6831
12,7,2902
12,7,7014
12,7,7206
12,7,3158
12,7,6003
12,7,6804
12,7,2913
12,7,1941
12,7,7036
12,7,7277
12,7,5848
12,7,2104
12,7,6275
12,7,8168
12,7,6393
12,7,2028
12,7,4565
12,7,2083
12,7,3771
12,7,6511
12,7,6527
12,7,8537
12,7,5625
12,7,2685
12,7,2983
12,7,4812
12,8,3052
12,8,4045
12,8,8318
12,8,3696
12,8,4168
12,8,7459
12,8,7085
12,8,4789
12,8,7468
12,8,8747
12,8,6133
12,8,5917
12,8,6985
12,8,9045
12,8,7587
12,8,4892
12,8,4574
12,8,3137
12,8,8677
12,8,7548
12,8,4542
12,8,2901
12,8,6273
12,8,3454
12,8,8066
12,8,4166
12,8,7391
12,8,6642
12,8,2185
12,8,6541
12,8,6455
12,8,3569
12,8,8783
12,8,8133
12,8,5602
12,8,8345
12,8,7803
12,8,3984
12,8,7620
12,8,6012
12,8,9239
12,8,5507
12,8,3447
12,8,4752
12,8,5722
12,8,8986
12,8,6589
12,8,3916
12,8,3409
12,8,9192
12,8,6259
12,8,5167
12,8,8667
12,8,2339
12,8,5726
12,8,2285
12,8,6353
12,8,7193
12,8,7720
12,8,5685
12,8,8623
12,8,9668
12,8,6813
12,8,6348
12,8,9099
12,8,5546
12,8,7722
12,8,5315
12,8,7751
12,8,6918
12,8,8692
12,8,7471
12,8,3745
12,8,2472
12,8,8828
12,8,4062
12,8,8574
12,8,4921
12,8,7194
12,8,5123
12,8,2841
12,8,6244
12,8,8495
12,8,5166
12,8,6539
12,8,3487
12,8,4862
12,8,5926
12,8,8501
12,8,7114
12,8,6349
12,8,5022
12,8,5156
12,8,4800
12,8,2802
12,8,6828
12,8,4285
12,8,7570
12,8,4447
12,8,3874
12,9,9757
12,9,6533
12,9,7724
12,9,4763
12,9,8842
12,9,4611
12,9,9611
12,9,5961
12,9,6854
12,9,10452
12,9,3565
12,9,4660
12,9,7362
12,9,7300
12,9,5839
12,9,9297
12,9,9204
12,9,8588
12,9,8408
12,9,5933
12,9,8865
12,9,4537
12,9,4605
12,9,5772
12,9,7614
12,9,9356
12,9,1911
12,9,9221
12,9,4908
12,9,9203
12,9,8574
12,9,4794
12,9,8024
12,9,5502
12,9,6092
12,9,6378
12,9,9282
12,9,6743
12,9,7372
12,9,6863
12,9,8757
12,9,4071
12,9,5920
12,9,2678
12,9,5392
12,9,9621
12,9,8834
12,9,6324
12,9,7862
12,9,5179
12,9,7564
12,9,9431
12,9,5957
12,9,10218
12,9,7783
12,9,5189
12,9,8180
12,9,10008
12,9,6209
12,9,8185
12,9,4384
12,9,10307
12,9,3677
12,9,9200
12,9,6027
12,9,5148
12,9,6015
12,9,7793
12,9,9303
12,9,2586
12,9,6780
12,9,5083
12,9,6027
12,9,1953
12,9,9674
12,9,6362
12,9,5217
12,9,7621
12,9,7356
12,9,5647
12,9,5373
12,9,5006
12,9,7678
12,9,5630
12,9,4162
12,9,4564
12,9,10593
12,9,5790
12,9,5589
12,9,7034
12,9,5993
12,9,6774
12,9,3577
12,9,6383
12,9,7804
12,9,9451
12,9,5194
12,9,5143
12,9,6226
12,9,3732
12,10,7569
12,10,7068
12,10,8419
12,10,8456
12,10,6297
12,10,10936
12,10,8016
12,10,10067
12,10,7600
12,10,9615
12,10,7489
12,10,9992
12,10,6615
12,10,8576
12,10,7656
12,10,9743
12,10,9151
12,10,8417
12,10,9427
12,10,11083
12,10,5431
12,10,4686
12,10,6439
12,10,8680
12,10,8168
12,10,5721
12,10,10501
12,10,6179
12,10,9232
12,10,4135
12,10,4185
12,10,8630
12,10,11582
12,10,6099
12,10,6410
12,10,7278
12,10,5336
12,10,7416
12,10,5663
12,10,9666
12,10,6582
12,10,7238
12,10,8702
12,10,6628
12,10,8526
12,10,10207
12,10,7704
12,10,9335
12,10,7442
12,10,7434
12,10,5703
12,10,5120
12,10,7353
12,10,9035
12,10,6118
12,10,5514
12,10,6807
12,10,6275
12,10,9444
12,10,8934
12,10,8969
12,10,10244
12,10,6781
12,10,6185
12,10,11882
12,10,10545
12,10,7776
12,10,7949
12,10,7653
12,10,11593
12,10,10512
12,10,9793
12,10,8399
12,10,10392
12,10,10416
12,10,5798
12,10,7893
12,10,8086
12,10,5581
12,10,5434
12,10,10057
12,10,8873
12,10,9667
12,10,5047
12,10,10521
12,10,10426
12,10,7720
12,10,7188
12,10,8794
12,10,8567
12,10,7725
12,10,8304
12,10,5944
12,10,8802
12,10,7051
12,10,3963
12,10,9345
12,10,8197
12,10,7674
12,10,11111
12,11,9137
12,11,11083
12,11,8203
12,11,7380
12,11,10629
12,11,12014
12,11,11168
12,11,7747
12,11,8238
12,11,8379
12,11,3485
12,11,10193
12,11,11736
12,11,8349
12,11,8859
12,11,5321
12,11,5656
12,11,8638
12,11,8007
12,11,7905
12,11,10667
12,11,5770
12,11,9073
12,11,9261
12,11,5945
12,11,9055
12,11,7634
12,11,10594
12,11,10022
12,11,11535
12,11,10102
12,11,6072
12,11,7809
12,11,5867
12,11,9668
12,11,8363
12,11,8276
12,11,10421
12,11,9774
12,11,11487
12,11,5468
12,11,6162
12,11,8252
12,11,6183
12,11,10217
12,11,7834
12,11,9577
12,11,9757
12,11,8876
12,11,10693
12,11,5606
12,11,7408
12,11,6289
12,11,9753
12,11,10277
12,11,10473
12,11,10315
12,11,4156
12,11,10300
12,11,10317
12,11,6079
12,11,12403
12,11,9225
12,11,12619
12,11,6238
12,11,11760
12,11,9583
12,11,9940
12,11,8889
12,11,10012
12,11,7681
12,11,6060
12,11,8256
12,11,4476
12,11,10459
12,11,8685
12,11,9045
12,11,8251
12,11,7751
12,11,7076
12,11,4516
12,11,5056
12,11,9196
12,11,6781
12,11,5201
12,11,7001
12,11,9815
12,11,9395
12,11,8702
12,11,8629
12,11,5448
12,11,4500
12,11,9543
12,11,10283
12,11,8774
12,11,7193
12,11,8528
12,11,8956
12,11,10316
12,11,8639
12,12,12168
12,12,11239
12,12,13141
12,12,10715
12,12,12099
12,12,9567
12,12,11000
12,12,11572
12,12,7258
12,12,10490
12,12,9793
12,12,9528
12,12,12468
12,12,12916
12,12,13168
12,12,9278
12,12,10755
12,12,11905
12,12,11347
12,12,10056
12,12,7663
12,12,10633
12,12,8954
12,12,13490
12,12,10031
12,12,9475
12,12,9978
12,12,9552
12,12,14060
12,12,12832
12,12,5774
12,12,8831
12,12,9926
12,12,9864
12,12,7653
12,12,8187
12,12,12793
12,12,9743
12,12,5697
12,12,6456
12,12,9514
12,12,9960
12,12,12743
12,12,10850
12,12,10671
12,12,11376
12,12,5167
12,12,9327
12,12,10178
12,12,10077
12,12,10637
12,12,11837
12,12,11190
12,12,7892
12,12,6161
12,12,10216
12,12,7721
12,12,10395
12,12,6194
12,12,12483
12,12,10463
12,12,11124
12,12,10938
12,12,8274
12,12,11358
12,12,11888
12,12,11125
12,12,11677
12,12,12044
12,12,12009
12,12,7174
12,12,10613
12,12,10370
12,12,11007
12,12,6412
12,12,7969
12,12,6541
12,12,11754
12,12,7017
12,12,11181
12,12,4226
12,12,11835
12,12,9152
12,12,8783
12,12,5659
12,12,12427
12,12,12392
12,12,6369
12,12,9009
12,12,10577
12,12,13403
12,12,11167
12,12,7950
12,12,6960
12,12,12072
12,12,10524
12,12,5856
12,12,12351
12,12,10436
12,12,10872
12,13,10382
12,13,11882
12,13,12617
12,13,6849
12,13,14331
12,13,4448
12,13,14739
12,13,9963
12,13,11308
12,13,10640
12,13,13232
12,13,14776
12,13,11120
12,13,13218
12,13,13047
12,13,11267
12,13,16285
12,13,12196
12,13,9167
12,13,13147
12,13,16569
12,13,12370
12,13,9882
12,13,10322
12,13,16223
12,13,9162
12,13,15951
12,13,13379
12,13,14185
12,13,12343
12,13,7417
12,13,14139
12,13,6721
12,13,13272
12,13,11946
12,13,10223
12,13,8883
12,13,8586
12,13,9349
12,13,11331
12,13,12602
12,13,9406
12,13,7884
12,13,10998
12,13,8264
12,13,9692
12,13,13113
12,13,12918
12,13,12448
12,13,10836
12,13,11377
12,13,11251
12,13,7775
12,13,11058
12,13,11872
12,13,13973
12,13,13870
12,13,9154
12,13,7556
12,13,8960
12,13,9553
12,13,11180
12,13,9996
12,13,7156
12,13,8532
12,13,13286
12,13,7101
12,13,7694
12,13,9422
12,13,14434
12,13,16063
12,13,15255
12,13,12157
12,13,6250
12,13,14819
12,13,8196
12,13,11288
12,13,14294
12,13,14412
12,13,13544
12,13,12428
12,13,11494
12,13,15385
12,13,11427
12,13,7134
12,13,12483
12,13,7377
12,13,14352
12,13,9971
12,13,12669
12,13,13179
12,13,10433
12,13,11000
12,13,13093
12,13,16466
12,13,11971
12,13,11853
12,13,11840
12,13,12974
12,13,9389
12,14,17954
12,14,15656
12,14,7697
12,14,12441
12,14,8978
12,14,16881
12,14,18396
12,14,10790
12,14,11736
12,14,21653
12,14,7143
12,14,16039
12,14,9442
12,14,12727
12,14,13924
12,14,13847
12,14,6685
12,14,10768
12,14,15615
12,14,14801
12,14,20578
12,14,8308
12,14,12833
12,14,11913
12,14,20221
12,14,16987
12,14,15869
12,14,15487
12,14,19751
12,14,15774
12,14,14626
12,14,14840
12,14,17005
12,14,15509
12,14,7556
12,14,13104
12,14,9559
12,14,12217
12,14,9112
12,14,16509
12,14,20443
12,14,10980
12,14,14478
12,14,10755
12,14,15441
12,14,18170
12,14,5556
12,14,14621
12,14,10174
12,14,15321
12,14,11318
12,14,17161
12,14,18972
12,14,17635
12,14,14571
12,14,17490
12,14,13194
12,14,17853
12,14,18512
12,14,19245
12,14,12438
12,14,14917
12,14,15169
12,14,8273
12,14,12613
12,14,10599
12,14,7807
12,14,15339
12,14,12673
12,14,15150
12,14,12273
12,14,9198
12,14,12272
12,14,14397
12,14,18393
12,14,10229
12,14,10461
12,14,13577
12,14,15535
12,14,10268
12,14,7116
12,14,15136
12,14,17100
12,14,6909
12,14,11704
12,14,21233
12,14,18558
12,14,15802
12,14,14593
12,14,18825
12,14,16896
12,14,11084
12,14,3478
12,14,14873
12,14,14498
12,14,11672
12,14,8553
12,14,12584
12,14,12096
12,14,12952
12,15,11641
12,15,11993
12,15,19278
12,15,10902
12,15,16707
12,15,14377
12,15,15495
12,15,23318
12,15,14242
12,15,13890
12,15,13192
12,15,16165
12,15,12166
12,15,8263
12,15,16118
12,15,14653
12,15,23474
12,15,17824
12,15,20083
12,15,20478
12,15,17357
12,15,14717
12,15,20062
12,15,22437
12,15,16826
12,15,14914
12,15,26538
12,15,14289
12,15,8430
12,15,17774
12,15,13695
12,15,12916
12,15,14631
12,15,20768
12,15,15152
12,15,15775
12,15,20776
12,15,8986
12,15,19125
12,15,17655
12,15,17823
12,15,13872
12,15,15553
12,15,20520
12,15,14861
12,15,20687
12,15,13351
12,15,7695
12,15,9035
12,15,23565
12,15,13282
12,15,13469
12,15,14561
12,15,8233
12,15,14256
12,15,9201
12,15,26453
12,15,11892
12,15,15513
12,15,12020
12,15,16169
12,15,13315
12,15,23859
12,15,27384
12,15,13051
12,15,24397
12,15,15097
12,15,14975
12,15,21288
12,15,10340
12,15,21050
12,15,22680
12,15,13397
12,15,23036
12,15,23728
12,15,23755
12,15,14558
12,15,22049
12,15,15174
12,15,13710
12,15,21418
12,15,25172
12,15,14409
12,15,22259
12,15,15073
12,15,15987
12,15,21565
12,15,11682
12,15,12526
12,15,13926
12,15,11953
12,15,14161
12,15,24962
12,15,8666
12,15,14262
12,15,16723
12,15,13551
12,15,9440
12,15,22015
12,15,21984
12,16,15889
12,16,16521
12,16,14399
12,16,9382
12,16,24635
12,16,14740
12,16,20261
12,16,15990
12,16,26239
12,16,12363
12,16,22793
12,16,12291
12,16,25292
12,16,20892
12,16,10807
12,16,24604
12,16,17530
12,16,27907
12,16,19141
12,16,12233
12,16,23740
12,16,16360
12,16,18008
12,16,20555
12,16,18470
12,16,27327
12,16,12832
12,16,27723
12,16,22255
12,16,16122
12,16,17599
12,16,14687
12,16,14691
12,16,19565
12,16,28174
12,16,17888
12,16,16207
12,16,20593
12,16,14394
12,16,19530
12,16,14458
12,16,14017
12,16,13941
12,16,25771
12,16,8685
12,16,10184
12,16,20237
12,16,12999
12,16,17749
12,16,16689
12,16,30097
12,16,22641
12,16,22481
12,16,16989
12,16,24129
12,16,21416
12,16,8860
12,16,10708
12,16,10173
12,16,17838
12,16,17026
12,16,10971
12,16,20578
12,16,18805
12,16,22703
12,16,12756
12,16,20817
12,16,20242
12,16,15856
12,16,23319
12,16,14066
12,16,23617
12,16,15815
12,16,26528
12,16,13384
12,16,23287
12,16,15114
12,16,22915
12,16,9613
12,16,16221
12,16,14716
12,16,25420
12,16,15991
12,16,15691
12,16,13471
12,16,12228
12,16,20708
12,16,8572
12,16,10666
12,16,19070
12,16,20334
12,16,18191
12,16,13608
12,16,23286
12,16,18124
12,16,13276
12,16,21217
12,16,23110
12,16,15726
12,16,21592
12,17,9676
12,17,17530
12,17,30550
12,17,19064
12,17,35566
12,17,35085
12,17,20648
12,17,12931
12,17,27811
12,17,18192
12,17,23494
12,17,10167
12,17,21810
12,17,13825
12,17,15167
12,17,10308
12,17,13826
12,17,8682
12,17,26646
12,17,19073
12,17,20958
12,17,20922
12,17,19916
12,17,17554
12,17,20956
12,17,27592
12,17,7305
12,17,33303
12,17,17058
12,17,18373
12,17,23802
12,17,13887
12,17,7965
12,17,27492
12,17,12455
12,17,27646
12,17,28628
12,17,14114
12,17,10242
12,17,21846
12,17,15412
12,17,11906
12,17,18979
12,17,31191
12,17,28163
12,17,24166
12,17,27613
12,17,22291
12,17,15565
12,17,17977
12,17,21674
12,17,13795
12,17,13503
12,17,17183
12,17,34208
12,17,9134
12,17,23106
12,17,15238
12,17,15087
12,17,19506
12,17,27781
12,17,17057
12,17,19475
12,17,16053
12,17,18531
12,17,17632
12,17,16753
12,17,23385
12,17,24321
12,17,36067
12,17,14449
12,17,9790
12,17,30945
12,17,17170
12,17,21766
12,17,29061
12,17,16937
12,17,34742
12,17,27217
12,17,17456
12,17,9941
12,17,20078
12,17,29090
12,17,21776
12,17,23618
12,17,11351
12,17,25278
12,17,18947
12,17,20657
12,17,13507
12,17,27708
12,17,27286
12,17,15674
12,17,7772
12,17,19432
12,17,25663
12,17,33899
12,17,21549
12,17,28153
12,17,10131
12,18,18371
12,18,12483
12,18,16704
12,18,21931
12,18,26661
12,18,10908
12,18,12030
12,18,10049
12,18,34293
12,18,10244
12,18,35608
12,18,15397
12,18,16393
12,18,35033
12,18,18021
12,18,18864
12,18,13403
12,18,32464
12,18,19244
12,18,37808
12,18,10227
12,18,30969
12,18,29891
12,18,11742
12,18,11584
12,18,12790
12,18,21232
12,18,30335
12,18,38412
12,18,27720
12,18,21346
12,18,31325
12,18,20458
12,18,27446
12,18,18109
12,18,20430
12,18,17942
12,18,26972
12,18,9336
12,18,15081
12,18,22723
12,18,31481
12,18,18903
12,18,31559
12,18,33020
12,18,29378
12,18,19386
12,18,21491
12,18,15194
12,18,30182
12,18,16694
12,18,36025
12,18,27744
12,18,27617
12,18,25559
12,18,24116
12,18,34681
12,18,23689
12,18,32053
12,18,30182
12,18,27431
12,18,19474
12,18,17345
12,18,17909
12,18,32236
12,18,24065
12,18,37854
12,18,12638
12,18,8503
12,18,17438
12,18,24046
12,18,20936
12,18,37264
12,18,13537
12,18,33197
12,18,28811
12,18,13213
12,18,29338
12,18,19580
12,18,32427
12,18,30775
12,18,29483
12,18,26432
12,18,35018
12,18,16797
12,18,39733
12,18,31676
12,18,12288
12,18,16378
12,18,12326
12,18,9969
12,18,36867
12,18,12368
12,18,40668
12,18,21189
12,18,30070
12,18,35922
12,18,40217
12,18,31451
12,18,27237
12,19,31025
12,19,31153
12,19,42260
12,19,40510
12,19,22264
12,19,38107
12,19,24110
12,19,20467
12,19,20408
12,19,29313
12,19,35274
12,19,38441
12,19,32231
12,19,8590
12,19,30478
12,19,33183
12,19,11329
12,19,21450
12,19,9782
12,19,48767
12,19,26461
12,19,19419
12,19,31303
12,19,28020
12,19,19983
12,19,21240
12,19,10971
12,19,21379
12,19,15245
12,19,26492
12,19,17446
12,19,37797
12,19,15362
12,19,12969
12,19,18851
12,19,23211
12,19,28546
12,19,45645
12,19,21749
12,19,31038
12,19,21414
12,19,23872
12,19,28713
12,19,17254
12,19,39064
12,19,15552
12,19,33739
12,19,17386
12,19,19642
12,19,33275
12,19,38267
12,19,25814
12,19,21548
12,19,16109
12,19,31454
12,19,11280
12,19,32557
12,19,36445
12,19,34689
12,19,31605
12,19,35786
12,19,28312
12,19,10468
12,19,13742
12,19,24286
12,19,14899
12,19,22437
12,19,32233
12,19,23599
12,19,18990
12,19,14606
12,19,36177
12,19,33742
12,19,34593
12,19,41459
12,19,14566
12,19,32485
12,19,13356
12,19,24649
12,19,38379
12,19,12541
12,19,19855
12,19,29191
12,19,13006
12,19,35313
12,19,27066
12,19,29411
12,19,40852
12,19,34906
12,19,17867
12,19,31520
12,19,39646
12,19,25588
12,19,44562
12,19,36668
12,19,24050
12,19,16602
12,19,12600
12,19,40727
12,19,47856
12,20,48156
12,20,51921
12,20,21152
12,20,17364
12,20,48059
12,20,24662
12,20,14602
12,20,25313
12,20,24840
12,20,47610
12,20,13038
12,20,23236
12,20,15985
12,20,32781
12,20,20315
12,20,13383
12,20,24738
12,20,18835
12,20,30075
12,20,38918
12,20,20943
12,20,51653
12,20,26484
12,20,38963
12,20,19536
12,20,14238
12,20,43208
12,20,18269
12,20,44388
12,20,46715
12,20,37726
12,20,35884
12,20,39779
12,20,23409
12,20,48795
12,20,20842
12,20,24940
12,20,26907
12,20,20212
12,20,37713
12,20,40331
12,20,36785
12,20,14467
12,20,35330
12,20,40511
12,20,53444
12,20,23570
12,20,25511
12,20,42917
12,20,30097
12,20,18364
12,20,24011
12,20,20291
12,20,32312
12,20,46808
12,20,26620
12,20,37086
12,20,38281
12,20,33830
12,20,34057
12,20,30059
12,20,28366
12,20,47135
12,20,15613
12,20,24362
12,20,29667
12,20,34832
12,20,20018
12,20,16556
12,20,38221
12,20,50848
12,20,31965
12,20,32024
12,20,53797
12,20,21542
12,20,41336
12,20,35462
12,20,15363
12,20,18938
12,20,22237
12,20,52524
12,20,27061
12,20,47629
12,20,29469
12,20,14647
12,20,23442
12,20,39387
12,20,31686
12,20,21240
12,20,47076
12,20,16540
12,20,16132
12,20,15735
12,20,30785
12,20,41702
12,20,25889
12,20,34710
12,20,29398
12,20,43677
12,20,13045
13,1,526
13,1,636
13,1,648
13,1,443
13,1,702
13,1,821
13,1,782
13,1,428
13,1,288
13,1,665
13,1,208
13,1,855
13,1,568
13,1,819
13,1,548
13,1,778
13,1,669
13,1,416
13,1,876
13,1,608
13,1,363
13,1,494
13,1,659
13,1,689
13,1,652
13,1,583
13,1,468
13,1,698
13,1,762
13,1,825
13,1,708
13,1,718
13,1,773
13,1,455
13,1,779
13,1,325
13,1,528
13,1,359
13,1,765
13,1,583
13,1,326
13,1,599
13,1,563
13,1,745
13,1,696
13,1,460
13,1,582
13,1,635
13,1,379
13,1,526
13,1,335
13,1,742
13,1,619
13,1,215
13,1,420
13,1,696
13,1,416
13,1,735
13,1,540
13,1,225
13,1,314
13,1,705
13,1,617
13,1,439
13,1,750
13,1,444
13,1,402
13,1,534
13,1,530
13,1,490
13,1,409
13,1,188
13,1,543
13,1,411
13,1,830
13,1,698
13,1,597
13,1,716
13,1,706
13,1,412
13,1,532
13,1,730
13,1,416
13,1,323
13,1,740
13,1,833
13,1,167
13,1,613
13,1,673
13,1,835
13,1,842
13,1,684
13,1,547
13,1,719
13,1,852
13,1,396
13,1,653
13,1,792
13,1,501
13,1,893
13,2,1939
13,2,1914
13,2,1772
13,2,2569
13,2,2380
13,2,2326
13,2,2191
13,2,2271
13,2,1885
13,2,1986
13,2,2217
13,2,1190
13,2,604
13,2,2061
13,2,1542
13,2,2459
13,2,842
13,2,2209
13,2,1738
13,2,2071
13,2,2060
13,2,1150
13,2,2012
13,2,2206
13,2,1872
13,2,2128
13,2,2085
13,2,1998
13,2,1239
13,2,2083
13,2,2304
13,2,2083
13,2,2497
13,2,1807
13,2,2314
13,2,2039
13,2,1951
13,2,1051
13,2,1777
13,2,1969
13,2,2293
13,2,2293
13,2,1391
13,2,791
13,2,2625
13,2,2054
13,2,1719
13,2,2450
13,2,2307
13,2,1549
13,2,2307
13,2,798
13,2,1462
13,2,2537
13,2,2522
13,2,473
13,2,2103
13,2,786
13,2,841
13,2,1564
13,2,1363
13,2,2381
13,2,2324
13,2,1769
13,2,2166
13,2,1787
13,2,2122
13,2,2593
13,2,2322
13,2,2208
13,2,975
13,2,2112
13,2,1898
13,2,727
13,2,2377
13,2,2264
13,2,2269
13,2,2422
13,2,2087
13,2,1367
13,2,1864
13,2,2572
13,2,1826
13,2,808
13,2,1717
13,2,576
13,2,2200
13,2,967
13,2,1522
13,2,725
13,2,1768
13,2,1898
13,2,2267
13,2,1682
13,2,2236
13,2,673
13,2,2162
13,2,771
13,2,803
13,2,1858
13,3,1434
13,3,3846
13,3,2957
13,3,2803
13,3,3241
13,3,1376
13,3,2527
13,3,3918
13,3,3172
13,3,3168
13,3,3792
13,3,4084
13,3,2974
13,3,3299
13,3,4047
13,3,3775
13,3,2029
13,3,3751
13,3,2389
13,3,3030
13,3,2398
13,3,3162
13,3,3529
13,3,2342
13,3,2666
13,3,3943
13,3,2653
13,3,3526
13,3,3745
13,3,3132
13,3,3588
13,3,1894
13,3,3918
13,3,3607
13,3,1448
13,3,3482
13,3,3062
13,3,2081
13,3,2620
13,3,3953
13,3,1223
13,3,1065
13,3,3238
